"Fecha ","Hora","Parada","Numero de pasajeros ","Eventos especiales","Dia de la semana","Flujo de personas","Flujo de choferes","Eventos inesperados","Clima",""
"4/27/2024","15:45","Obrajes","18","0","Sábado ","19","7","0","sol",""
"4/27/2024","16:00","Obrajes","12","0","Sábado ","17","7","0","sol",""
"4/27/2024","16:15","Obrajes","0","0","Sábado ","8","6","0","sol",""
"4/27/2024","16:30","Obrajes","0","0","Sábado ","8","6","0","sol",""
"4/27/2024","16:45","Obrajes","0","0","Sábado ","6","4","0","sol",""
"4/27/2024","17:00","Obrajes","0","0","Sábado ","6","4","0","sol",""
"4/27/2024","17:15","Obrajes","7","0","Sábado ","9","4","0","sol",""
"4/27/2024","17:30","Obrajes","5","0","Sábado ","8","8","0","sol",""
"4/27/2024","17:45","Obrajes","5","0","Sábado ","6","8","0","sol",""
"4/27/2024","18:00","Obrajes","8","0","Sábado ","9","3","0","sol",""
"4/27/2024","18:15","Obrajes","8","0","Sábado ","11","10","0","sol",""
"4/27/2024","18:30","Obrajes","12","0","Sábado ","14","10","0","sol",""
"4/27/2024","18:45","Obrajes","12","0","Sábado ","13","8","0","sol",""
"4/27/2024","19:00","Obrajes","11","0","Sábado ","13","8","0","sol",""
"4/27/2024","19:15","Obrajes","9","0","Sábado ","10","8","0","sol",""
"4/27/2024","19:30","Obrajes","10","0","Sábado ","13","8","0","sol",""
"4/27/2024","19:45","Obrajes","6","0","Sábado ","13","8","0","sol",""
"4/27/2024","20:00","Obrajes","6","0","Sábado ","14","8","0","sol",""
"4/27/2024","20:15","Obrajes","7","0","Sábado ","11","6","0","sol",""
"4/27/2024","20:30","Obrajes","8","0","Sábado ","13","6","0","sol",""
"4/27/2024","20:45","Obrajes","4","0","Sábado ","9","4","0","sol",""
"4/27/2024","21:00","Obrajes","0","0","Sábado ","7","4","0","sol",""
"4/27/2024","21:15","Obrajes","0","0","Sábado ","7","4","0","sol",""
"4/27/2024","21:30","Obrajes","0","0","Sábado ","6","5","0","sol",""
"4/27/2024","21:45","Obrajes","0","0","Sábado ","6","5","0","sol",""
"4/27/2024","22:00","Obrajes","0","0","Sábado ","6","5","0","sol",""
"4/27/2024","22:15","Obrajes","0","0","Sábado ","5","4","0","sol",""
"4/27/2024","22:30","Obrajes","0","0","Sábado ","5","3","0","sol",""
"4/27/2024","22:45","Obrajes","0","0","Sábado ","7","1","0","sol",""
"4/27/2024","23:00","Obrajes","0","0","Sábado ","3","1","0","sol",""
"4/27/2024","23:15","Obrajes","0","0","Sábado ","1","0","0","sol",""
"4/27/2024","23:30","Obrajes","0","0","Sábado ","1","0","0","sol",""
"4/27/2024","23:45","Obrajes","0","0","Sábado ","1","0","0","sol",""
"4/27/2024","0:00:00","Obrajes","0","0","Sábado ","0","0","0","sol",""
"4/28/2024","6:00","Obrajes","0","0","Domingo","0","0","0","sol",""
"4/28/2024","6:15","Obrajes","0","0","Domingo","0","0","0","sol",""
"4/28/2024","6:30","Obrajes","0","0","Domingo","0","1","0","sol",""
"4/28/2024","6:45","Obrajes","0","0","Domingo","1","1","0","sol",""
"4/28/2024","7:00","Obrajes","0","0","Domingo","2","3","0","sol",""
"4/28/2024","7:15","Obrajes","0","0","Domingo","5","5","0","sol",""
"4/28/2024","7:30","Obrajes","0","0","Domingo","7","6","0","sol",""
"4/28/2024","7:45","Obrajes","0","0","Domingo","6","6","0","sol",""
"4/28/2024","8:00","Obrajes","0","0","Domingo","6","8","0","sol",""
"4/28/2024","8:15","Obrajes","0","0","Domingo","4","8","0","sol",""
"4/28/2024","8:30","Obrajes","0","0","Domingo","7","8","0","sol",""
"4/28/2024","8:45","Obrajes","0","0","Domingo","7","9","0","sol",""
"4/28/2024","9:00","Obrajes","0","0","Domingo","4","10","0","sol",""
"4/28/2024","9:15","Obrajes","0","0","Domingo","4","10","0","sol",""
"4/28/2024","9:30","Obrajes","0","0","Domingo","5","10","0","sol",""
"4/28/2024","9:45","Obrajes","0","0","Domingo","8","12","0","sol",""
"4/28/2024","10:00","Obrajes","6","0","Domingo","9","11","0","sol",""
"4/28/2024","10:15","Obrajes","6","0","Domingo","9","11","0","sol",""
"4/28/2024","10:30","Obrajes","11","0","Domingo","14","8","0","sol",""
"4/28/2024","10:45","Obrajes","10","0","Domingo","14","7","0","sol",""
"4/28/2024","11:00","Obrajes","8","0","Domingo","16","7","0","sol",""
"4/28/2024","11:15","Obrajes","6","0","Domingo","13","4","0","sol",""
"4/28/2024","11:30","Obrajes","6","0","Domingo","13","4","0","sol",""
"4/28/2024","11:45","Obrajes","7","0","Domingo","14","4","0","sol",""
"4/28/2024","12:00","Obrajes","0","0","Domingo","11","6","0","sol",""
"4/28/2024","12:15","Obrajes","0","0","Domingo","7","6","0","sol",""
"4/28/2024","12:30","Obrajes","0","0","Domingo","7","6","0","sol",""
"4/28/2024","12:45","Obrajes","0","0","Domingo","5","7","0","sol",""
"4/28/2024","13:00","Obrajes","0","0","Domingo","6","8","0","sol",""
"4/28/2024","13:15","Obrajes","3","0","Domingo","6","8","0","sol",""
"4/28/2024","13:30","Obrajes","4","0","Domingo","10","8","0","sol",""
"4/28/2024","13:45","Obrajes","5","0","Domingo","10","5","0","sol",""
"4/28/2024","14:00","Obrajes","3","0","Domingo","11","5","0","sol",""
"4/28/2024","14:15","Obrajes","6","0","Domingo","16","5","0","sol",""
"4/28/2024","14:30","Obrajes","12","0","Domingo","14","6","0","sol",""
"4/28/2024","14:45","Obrajes","13","0","Domingo","14","6","0","sol",""
"4/28/2024","15:00","Obrajes","11","0","Domingo","12","6","0","sol",""
"4/28/2024","15:15","Obrajes","10","0","Domingo","11","6","0","sol",""
"4/28/2024","15:30","Obrajes","11","0","Domingo","11","6","0","sol",""
"4/28/2024","15:45","Obrajes","12","0","Domingo","15","4","0","sol",""
"4/28/2024","16:00","Obrajes","6","0","Domingo","17","4","0","sol",""
"4/28/2024","16:15","Obrajes","0","0","Domingo","7","4","0","sol",""
"4/28/2024","16:30","Obrajes","0","0","Domingo","7","4","0","sol",""
"4/28/2024","16:45","Obrajes","0","0","Domingo","5","4","0","sol",""
"4/28/2024","17:00","Obrajes","0","0","Domingo","5","4","0","sol",""
"4/28/2024","17:15","Obrajes","4","0","Domingo","5","4","0","sol",""
"4/28/2024","17:30","Obrajes","3","0","Domingo","7","9","0","sol",""
"4/28/2024","17:45","Obrajes","5","0","Domingo","7","9","0","sol",""
"4/28/2024","18:00","Obrajes","6","0","Domingo","9","9","0","sol",""
"4/28/2024","18:15","Obrajes","9","0","Domingo","10","9","0","sol",""
"4/28/2024","18:30","Obrajes","11","0","Domingo","13","10","0","sol",""
"4/28/2024","18:45","Obrajes","10","0","Domingo","12","11","0","sol",""
"4/28/2024","19:00","Obrajes","10","0","Domingo","11","11","0","sol",""
"4/28/2024","19:15","Obrajes","12","0","Domingo","14","10","0","sol",""
"4/28/2024","19:30","Obrajes","9","0","Domingo","11","9","0","sol",""
"4/28/2024","19:45","Obrajes","7","0","Domingo","11","8","0","sol",""
"4/28/2024","20:00","Obrajes","7","0","Domingo","9","5","0","sol",""
"4/28/2024","20:15","Obrajes","5","0","Domingo","8","5","0","sol",""
"4/28/2024","20:30","Obrajes","5","0","Domingo","8","4","0","sol",""
"4/28/2024","20:45","Obrajes","3","0","Domingo","8","4","0","sol",""
"4/28/2024","21:00","Obrajes","0","0","Domingo","5","3","0","sol",""
"4/28/2024","21:15","Obrajes","0","0","Domingo","5","2","0","sol",""
"4/28/2024","21:30","Obrajes","0","0","Domingo","5","2","0","sol",""
"4/28/2024","21:45","Obrajes","0","0","Domingo","6","2","0","sol",""
"4/28/2024","22:00","Obrajes","0","0","Domingo","6","2","0","sol",""
"4/28/2024","22:15","Obrajes","0","0","Domingo","5","2","0","sol",""
"4/28/2024","22:30","Obrajes","0","0","Domingo","2","2","0","sol",""
"4/28/2024","22:45","Obrajes","0","0","Domingo","2","1","0","sol",""
"4/28/2024","23:00","Obrajes","0","0","Domingo","0","0","0","sol",""
"4/28/2024","23:15","Obrajes","0","0","Domingo","0","0","0","sol",""
"4/28/2024","23:30","Obrajes","0","0","Domingo","0","0","0","sol",""
"4/28/2024","23:45","Obrajes","0","0","Domingo","0","0","0","sol",""
"4/28/2024","0:00:00","Obrajes","0","0","Domingo","0","0","0","sol",""
"4/29/2024","6:00","Obrajes","3","0","Lunes","5","2","0","sol",""
"4/29/2024","6:15","Obrajes","1","0","Lunes","2","2","0","sol",""
"4/29/2024","6:30","Obrajes","0","0","Lunes","2","3","0","sol",""
"4/29/2024","6:45","Obrajes","0","0","Lunes","5","5","0","sol",""
"4/29/2024","7:00","Obrajes","5","0","Lunes","3","11","0","sol",""
"4/29/2024","7:15","Obrajes","11","0","Lunes","13","11","0","sol",""
"4/29/2024","7:30","Obrajes","5","0","Lunes","18","12","0","sol",""
"4/29/2024","7:45","Obrajes","0","0","Lunes","7","13","0","sol",""
"4/29/2024","8:00","Obrajes","0","0","Lunes","3","14","0","sol",""
"4/29/2024","8:15","Obrajes","0","0","Lunes","3","9","0","sol",""
"4/29/2024","8:30","Obrajes","4","0","Lunes","7","6","0","sol",""
"4/29/2024","8:45","Obrajes","6","0","Lunes","15","13","0","sol",""
"4/29/2024","9:00","Obrajes","0","0","Lunes","15","13","0","sol",""
"4/29/2024","9:15","Obrajes","0","0","Lunes","12","15","0","sol",""
"4/29/2024","9:30","Obrajes","1","0","Lunes","11","15","0","sol",""
"4/29/2024","9:45","Obrajes","4","0","Lunes","11","15","0","sol",""
"4/29/2024","10:00","Obrajes","6","0","Lunes","11","10","0","sol",""
"4/29/2024","10:15","Obrajes","3","0","Lunes","11","12","0","sol",""
"4/29/2024","10:30","Obrajes","0","0","Lunes","15","13","0","sol",""
"4/29/2024","10:45","Obrajes","0","0","Lunes","15","8","0","sol",""
"4/29/2024","11:00","Obrajes","4","0","Lunes","15","6","0","sol",""
"4/29/2024","11:15","Obrajes","1","0","Lunes","15","13","0","sol",""
"4/29/2024","11:30","Obrajes","0","0","Lunes","17","15","0","sol",""
"4/29/2024","11:45","Obrajes","2","0","Lunes","17","15","0","sol",""
"4/29/2024","12:00","Obrajes","0","0","Lunes","17","7","0","sol",""
"4/29/2024","12:15","Obrajes","4","0","Lunes","12","4","0","sol",""
"4/29/2024","12:30","Obrajes","7","0","Lunes","13","5","0","sol",""
"4/29/2024","12:45","Obrajes","5","0","Lunes","12","8","0","sol",""
"4/29/2024","13:00","Obrajes","14","0","Lunes","20","7","0","sol",""
"4/29/2024","13:15","Obrajes","11","0","Lunes","20","7","0","sol",""
"4/29/2024","13:30","Obrajes","11","0","Lunes","20","9","0","sol",""
"4/29/2024","13:45","Obrajes","14","0","Lunes","20","11","0","sol",""
"4/29/2024","14:00","Obrajes","8","0","Lunes","18","11","0","sol",""
"4/29/2024","14:15","Obrajes","8","0","Lunes","16","9","0","sol",""
"4/29/2024","14:30","Obrajes","4","0","Lunes","15","10","0","sol",""
"4/29/2024","14:45","Obrajes","0","0","Lunes","11","11","0","sol",""
"4/29/2024","15:00","Obrajes","0","0","Lunes","11","11","0","sol",""
"4/29/2024","15:15","Obrajes","4","0","Lunes","11","8","0","sol",""
"4/29/2024","15:30","Obrajes","0","0","Lunes","11","10","0","sol",""
"4/29/2024","15:45","Obrajes","0","0","Lunes","11","11","0","sol",""
"4/29/2024","16:00","Obrajes","2","0","Lunes","10","9","0","sol",""
"4/29/2024","16:15","Obrajes","4","0","Lunes","12","9","0","sol",""
"4/29/2024","16:30","Obrajes","9","0","Lunes","11","8","0","sol",""
"4/29/2024","16:45","Obrajes","2","0","Lunes","11","8","0","sol",""
"4/29/2024","17:00","Obrajes","0","0","Lunes","10","8","0","sol",""
"4/29/2024","17:15","Obrajes","5","0","Lunes","12","14","0","sol",""
"4/29/2024","17:30","Obrajes","7","0","Lunes","12","14","0","sol",""
"4/29/2024","17:45","Obrajes","7","0","Lunes","12","14","0","sol",""
"4/29/2024","18:00","Obrajes","3","0","Lunes","12","12","0","sol",""
"4/29/2024","18:15","Obrajes","8","0","Lunes","15","13","0","sol",""
"4/29/2024","18:30","Obrajes","9","0","Lunes","15","10","0","sol",""
"4/29/2024","18:45","Obrajes","17","0","Lunes","26","5","0","sol",""
"4/29/2024","19:00","Obrajes","12","0","Lunes","27","6","0","sol",""
"4/29/2024","19:15","Obrajes","7","0","Lunes","26","9","0","sol",""
"4/29/2024","19:30","Obrajes","2","0","Lunes","32","16","0","sol",""
"4/29/2024","19:45","Obrajes","0","0","Lunes","23","13","0","sol",""
"4/29/2024","20:00","Obrajes","30","0","Lunes","48","4","0","sol",""
"4/29/2024","20:15","Obrajes","18","0","Lunes","42","3","0","sol",""
"4/29/2024","20:30","Obrajes","13","0","Lunes","36","3","0","sol",""
"4/29/2024","20:45","Obrajes","5","0","Lunes","32","14","0","sol",""
"4/29/2024","21:00","Obrajes","1","0","Lunes","33","20","0","sol",""
"4/29/2024","21:15","Obrajes","13","0","Lunes","38","20","0","sol",""
"4/29/2024","21:30","Obrajes","6","0","Lunes","31","12","0","sol",""
"4/29/2024","21:45","Obrajes","7","0","Lunes","33","12","0","sol",""
"4/29/2024","22:00","Obrajes","11","0","Lunes","32","9","0","sol",""
"4/29/2024","22:15","Obrajes","13","0","Lunes","35","5","0","sol",""
"4/29/2024","22:30","Obrajes","11","0","Lunes","26","5","0","sol",""
"4/29/2024","22:45","Obrajes","7","0","Lunes","16","4","0","sol",""
"4/29/2024","23:00","Obrajes","2","0","Lunes","11","4","0","sol",""
"4/29/2024","23:15","Obrajes","0","0","Lunes","8","2","0","sol",""
"4/29/2024","23:30","Obrajes","0","0","Lunes","3","1","0","sol",""
"4/29/2024","23:45","Obrajes","0","0","Lunes","3","1","0","sol",""
"4/29/2024","0:00:00","Obrajes","0","0","Lunes","0","0","0","sol",""
"4/30/2024","6:00","Obrajes","1","0","Martes","3","2","0","sol",""
"4/30/2024","6:15","Obrajes","3","0","Martes","4","2","0","sol",""
"4/30/2024","6:30","Obrajes","0","0","Martes","4","3","0","sol",""
"4/30/2024","6:45","Obrajes","2","0","Martes","7","4","0","sol",""
"4/30/2024","7:00","Obrajes","0","0","Martes","10","4","0","sol",""
"4/30/2024","7:15","Obrajes","0","0","Martes","9","5","0","sol",""
"4/30/2024","7:30","Obrajes","0","0","Martes","9","7","0","sol",""
"4/30/2024","7:45","Obrajes","4","0","Martes","11","7","0","sol",""
"4/30/2024","8:00","Obrajes","0","0","Martes","11","7","0","sol",""
"4/30/2024","8:15","Obrajes","13","0","Martes","20","4","0","sol",""
"4/30/2024","8:30","Obrajes","3","0","Martes","17","13","0","sol",""
"4/30/2024","8:45","Obrajes","0","0","Martes","15","13","0","sol",""
"4/30/2024","9:00","Obrajes","5","0","Martes","15","6","0","sol",""
"4/30/2024","9:15","Obrajes","7","0","Martes","19","6","0","sol",""
"4/30/2024","9:30","Obrajes","2","0","Martes","22","13","0","sol",""
"4/30/2024","9:45","Obrajes","0","0","Martes","21","16","0","sol",""
"4/30/2024","10:00","Obrajes","0","0","Martes","16","16","0","sol",""
"4/30/2024","10:15","Obrajes","11","0","Martes","16","11","0","sol",""
"4/30/2024","10:30","Obrajes","0","0","Martes","15","9","0","sol",""
"4/30/2024","10:45","Obrajes","0","0","Martes","11","9","0","sol",""
"4/30/2024","11:00","Obrajes","2","0","Martes","11","4","0","sol",""
"4/30/2024","11:15","Obrajes","0","0","Martes","10","4","0","sol",""
"4/30/2024","11:30","Obrajes","0","0","Martes","11","9","0","sol",""
"4/30/2024","11:45","Obrajes","0","0","Martes","14","10","0","sol",""
"4/30/2024","12:00","Obrajes","1","0","Martes","20","10","0","sol",""
"4/30/2024","12:15","Obrajes","0","0","Martes","22","12","0","sol",""
"4/30/2024","12:30","Obrajes","0","0","Martes","30","11","0","sol",""
"4/30/2024","12:45","Obrajes","0","0","Martes","27","17","0","sol",""
"4/30/2024","13:00","Obrajes","0","0","Martes","27","17","0","sol",""
"4/30/2024","13:15","Obrajes","0","0","Martes","26","14","0","sol",""
"4/30/2024","13:30","Obrajes","2","0","Martes","27","14","0","sol",""
"4/30/2024","13:45","Obrajes","3","0","Martes","22","11","0","sol",""
"4/30/2024","14:00","Obrajes","4","0","Martes","16","14","0","sol",""
"4/30/2024","14:15","Obrajes","2","0","Martes","15","14","0","sol",""
"4/30/2024","14:30","Obrajes","0","0","Martes","15","14","0","sol",""
"4/30/2024","14:45","Obrajes","0","0","Martes","15","11","0","sol",""
"4/30/2024","15:00","Obrajes","1","0","Martes","15","11","0","sol",""
"4/30/2024","15:15","Obrajes","4","0","Martes","17","9","0","sol",""
"4/30/2024","15:30","Obrajes","0","0","Martes","12","9","0","sol",""
"4/30/2024","15:45","Obrajes","4","0","Martes","12","11","0","sol",""
"4/30/2024","16:00","Obrajes","3","0","Martes","12","11","0","sol",""
"4/30/2024","16:15","Obrajes","0","0","Martes","12","11","0","sol",""
"4/30/2024","16:30","Obrajes","0","0","Martes","12","7","0","sol",""
"4/30/2024","16:45","Obrajes","3","0","Martes","10","8","0","sol",""
"4/30/2024","17:00","Obrajes","9","0","Martes","11","8","0","sol",""
"4/30/2024","17:15","Obrajes","3","0","Martes","14","4","0","sol",""
"4/30/2024","17:30","Obrajes","6","0","Martes","14","7","0","sol",""
"4/30/2024","17:45","Obrajes","2","0","Martes","13","15","0","sol",""
"4/30/2024","18:00","Obrajes","0","0","Martes","23","13","0","sol",""
"4/30/2024","18:15","Obrajes","0","0","Martes","23","17","0","sol",""
"4/30/2024","18:30","Obrajes","0","0","Martes","24","14","0","sol",""
"4/30/2024","18:45","Obrajes","1","0","Martes","24","11","0","sol",""
"4/30/2024","19:00","Obrajes","4","0","Martes","22","6","0","sol",""
"4/30/2024","19:15","Obrajes","6","0","Martes","21","6","0","sol",""
"4/30/2024","19:30","Obrajes","6","0","Martes","29","13","0","sol",""
"4/30/2024","19:45","Obrajes","14","0","Martes","32","17","0","sol",""
"4/30/2024","20:00","Obrajes","19","0","Martes","33","9","0","sol",""
"4/30/2024","20:15","Obrajes","13","0","Martes","28","3","0","sol",""
"4/30/2024","20:30","Obrajes","3","0","Martes","22","3","0","sol",""
